time,gyro.x,gyro.y,gyro.z
1385094852.782694,-1.46484375,-0.30517578125,199.89013671875
1385094852.801234,-6.16455078125,1.15966796875,195.49560546875
1385094852.814067,-8.23974609375,-3.41796875,195.86181640625
1385094852.84463,3.173828125,2.197265625,202.1484375
1385094852.873498,-2.197265625,-15.19775390625,193.84765625
1385094852.906689,-2.25830078125,3.35693359375,196.22802734375
1385094852.937117,4.7607421875,-8.97216796875,197.57080078125
1385094852.951325,-3.60107421875,-11.23046875,193.84765625
1385094852.966401,-12.63427734375,2.62451171875,194.7021484375
1385094852.981609,-16.2353515625,5.79833984375,196.35009765625
1385094853.011094,5.43212890625,-20.32470703125,196.83837890625
1385094853.045185,-12.39013671875,5.43212890625,194.9462890625
1385094853.075133,-0.8544921875,-21.3623046875,189.697265625
1385094853.105293,-3.2958984375,10.986328125,197.08251953125
1385094853.134723,10.986328125,-20.263671875,193.42041015625
1385094853.164051,-4.33349609375,-6.8359375,186.95068359375
1385094853.196027,-4.57763671875,-13.00048828125,196.2890625
1385094853.226324,10.07080078125,-23.25439453125,193.7255859375
1385094853.276928,-10.986328125,-6.77490234375,192.81005859375
